center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_43_16_125.jpg, IMG/left_2016_12_01_13_43_16_125.jpg, IMG/right_2016_12_01_13_43_16_125.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_43_16_227.jpg, IMG/left_2016_12_01_13_43_16_227.jpg, IMG/right_2016_12_01_13_43_16_227.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_43_16_328.jpg, IMG/left_2016_12_01_13_43_16_328.jpg, IMG/right_2016_12_01_13_43_16_328.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_43_16_431.jpg, IMG/left_2016_12_01_13_43_16_431.jpg, IMG/right_2016_12_01_13_43_16_431.jpg, -0.05026283, 0.9855326, 0, 30.18608
IMG/center_2016_12_01_13_43_16_532.jpg, IMG/left_2016_12_01_13_43_16_532.jpg, IMG/right_2016_12_01_13_43_16_532.jpg, -0.05975719, 0.9855326, 0, 30.18616
IMG/center_2016_12_01_13_43_16_632.jpg, IMG/left_2016_12_01_13_43_16_632.jpg, IMG/right_2016_12_01_13_43_16_632.jpg, -0.06925154, 0.9855326, 0, 30.18622
IMG/center_2016_12_01_13_43_16_734.jpg, IMG/left_2016_12_01_13_43_16_734.jpg, IMG/right_2016_12_01_13_43_16_734.jpg, -0.0787459, 0.9855326, 0, 30.1862
IMG/center_2016_12_01_13_43_16_835.jpg, IMG/left_2016_12_01_13_43_16_835.jpg, IMG/right_2016_12_01_13_43_16_835.jpg, -0.0787459, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_43_16_936.jpg, IMG/left_2016_12_01_13_43_16_936.jpg, IMG/right_2016_12_01_13_43_16_936.jpg, -0.0787459, 0.9855326, 0, 30.18642
IMG/center_2016_12_01_13_43_17_038.jpg, IMG/left_2016_12_01_13_43_17_038.jpg, IMG/right_2016_12_01_13_43_17_038.jpg, -0.06925154, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_43_17_139.jpg, IMG/left_2016_12_01_13_43_17_139.jpg, IMG/right_2016_12_01_13_43_17_139.jpg, 0, 0.9855326, 0, 30.1865
IMG/center_2016_12_01_13_43_17_240.jpg, IMG/left_2016_12_01_13_43_17_240.jpg, IMG/right_2016_12_01_13_43_17_240.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_43_17_342.jpg, IMG/left_2016_12_01_13_43_17_342.jpg, IMG/right_2016_12_01_13_43_17_342.jpg, 0, 0.9855326, 0, 30.1867
IMG/center_2016_12_01_13_43_17_443.jpg, IMG/left_2016_12_01_13_43_17_443.jpg, IMG/right_2016_12_01_13_43_17_443.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_43_17_544.jpg, IMG/left_2016_12_01_13_43_17_544.jpg, IMG/right_2016_12_01_13_43_17_544.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_43_17_645.jpg, IMG/left_2016_12_01_13_43_17_645.jpg, IMG/right_2016_12_01_13_43_17_645.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_43_17_745.jpg, IMG/left_2016_12_01_13_43_17_745.jpg, IMG/right_2016_12_01_13_43_17_745.jpg, -0.05026283, 0.9855326, 0, 30.18606
IMG/center_2016_12_01_13_43_17_846.jpg, IMG/left_2016_12_01_13_43_17_846.jpg, IMG/right_2016_12_01_13_43_17_846.jpg, -0.05975719, 0.9855326, 0, 30.18611
IMG/center_2016_12_01_13_43_17_948.jpg, IMG/left_2016_12_01_13_43_17_948.jpg, IMG/right_2016_12_01_13_43_17_948.jpg, -0.06925154, 0.9855326, 0, 30.18626
IMG/center_2016_12_01_13_43_18_049.jpg, IMG/left_2016_12_01_13_43_18_049.jpg, IMG/right_2016_12_01_13_43_18_049.jpg, -0.06925154, 0.9855326, 0, 30.18641
IMG/center_2016_12_01_13_43_18_150.jpg, IMG/left_2016_12_01_13_43_18_150.jpg, IMG/right_2016_12_01_13_43_18_150.jpg, -0.06925154, 0.9855326, 0, 30.18647
IMG/center_2016_12_01_13_43_18_251.jpg, IMG/left_2016_12_01_13_43_18_251.jpg, IMG/right_2016_12_01_13_43_18_251.jpg, -0.06925154, 0.9855326, 0, 30.18654
IMG/center_2016_12_01_13_43_18_352.jpg, IMG/left_2016_12_01_13_43_18_352.jpg, IMG/right_2016_12_01_13_43_18_352.jpg, 0, 0.9855326, 0, 30.1865
IMG/center_2016_12_01_13_43_18_454.jpg, IMG/left_2016_12_01_13_43_18_454.jpg, IMG/right_2016_12_01_13_43_18_454.jpg, 0, 0.9855326, 0, 30.18653
IMG/center_2016_12_01_13_43_18_555.jpg, IMG/left_2016_12_01_13_43_18_555.jpg, IMG/right_2016_12_01_13_43_18_555.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_43_18_655.jpg, IMG/left_2016_12_01_13_43_18_655.jpg, IMG/right_2016_12_01_13_43_18_655.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_43_18_756.jpg, IMG/left_2016_12_01_13_43_18_756.jpg, IMG/right_2016_12_01_13_43_18_756.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_43_18_858.jpg, IMG/left_2016_12_01_13_43_18_858.jpg, IMG/right_2016_12_01_13_43_18_858.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_43_18_959.jpg, IMG/left_2016_12_01_13_43_18_959.jpg, IMG/right_2016_12_01_13_43_18_959.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_43_19_061.jpg, IMG/left_2016_12_01_13_43_19_061.jpg, IMG/right_2016_12_01_13_43_19_061.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_43_19_162.jpg, IMG/left_2016_12_01_13_43_19_162.jpg, IMG/right_2016_12_01_13_43_19_162.jpg, 0, 0.9855326, 0, 30.18668
IMG/center_2016_12_01_13_43_19_264.jpg, IMG/left_2016_12_01_13_43_19_264.jpg, IMG/right_2016_12_01_13_43_19_264.jpg, -0.0122854, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_43_19_365.jpg, IMG/left_2016_12_01_13_43_19_365.jpg, IMG/right_2016_12_01_13_43_19_365.jpg, -0.09773462, 0.9855326, 0, 30.18482
IMG/center_2016_12_01_13_43_19_465.jpg, IMG/left_2016_12_01_13_43_19_465.jpg, IMG/right_2016_12_01_13_43_19_465.jpg, -0.135712, 0.9855326, 0, 30.18405
IMG/center_2016_12_01_13_43_19_565.jpg, IMG/left_2016_12_01_13_43_19_565.jpg, IMG/right_2016_12_01_13_43_19_565.jpg, -0.135712, 0.9855326, 0, 30.18528
IMG/center_2016_12_01_13_43_19_666.jpg, IMG/left_2016_12_01_13_43_19_666.jpg, IMG/right_2016_12_01_13_43_19_666.jpg, -0.1262177, 0.9855326, 0, 30.18607
IMG/center_2016_12_01_13_43_19_767.jpg, IMG/left_2016_12_01_13_43_19_767.jpg, IMG/right_2016_12_01_13_43_19_767.jpg, 0, 0.9855326, 0, 30.18622
IMG/center_2016_12_01_13_43_19_870.jpg, IMG/left_2016_12_01_13_43_19_870.jpg, IMG/right_2016_12_01_13_43_19_870.jpg, 0, 0.9855326, 0, 29.98508
IMG/center_2016_12_01_13_43_19_971.jpg, IMG/left_2016_12_01_13_43_19_971.jpg, IMG/right_2016_12_01_13_43_19_971.jpg, 0, 0.9855326, 0, 30.21187
IMG/center_2016_12_01_13_43_20_073.jpg, IMG/left_2016_12_01_13_43_20_073.jpg, IMG/right_2016_12_01_13_43_20_073.jpg, 0, 0.9855326, 0, 30.11252
IMG/center_2016_12_01_13_43_20_174.jpg, IMG/left_2016_12_01_13_43_20_174.jpg, IMG/right_2016_12_01_13_43_20_174.jpg, 0, 0.9855326, 0, 30.18473
IMG/center_2016_12_01_13_43_20_276.jpg, IMG/left_2016_12_01_13_43_20_276.jpg, IMG/right_2016_12_01_13_43_20_276.jpg, 0, 0.9855326, 0, 30.18598
IMG/center_2016_12_01_13_43_20_377.jpg, IMG/left_2016_12_01_13_43_20_377.jpg, IMG/right_2016_12_01_13_43_20_377.jpg, 0, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_43_20_478.jpg, IMG/left_2016_12_01_13_43_20_478.jpg, IMG/right_2016_12_01_13_43_20_478.jpg, 0, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_43_20_581.jpg, IMG/left_2016_12_01_13_43_20_581.jpg, IMG/right_2016_12_01_13_43_20_581.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_43_20_682.jpg, IMG/left_2016_12_01_13_43_20_682.jpg, IMG/right_2016_12_01_13_43_20_682.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_43_20_782.jpg, IMG/left_2016_12_01_13_43_20_782.jpg, IMG/right_2016_12_01_13_43_20_782.jpg, 0, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_43_20_883.jpg, IMG/left_2016_12_01_13_43_20_883.jpg, IMG/right_2016_12_01_13_43_20_883.jpg, 0.02348577, 0.9855326, 0, 30.1862
IMG/center_2016_12_01_13_43_20_984.jpg, IMG/left_2016_12_01_13_43_20_984.jpg, IMG/right_2016_12_01_13_43_20_984.jpg, 0.1287396, 0.9855326, 0, 30.18304
IMG/center_2016_12_01_13_43_21_084.jpg, IMG/left_2016_12_01_13_43_21_084.jpg, IMG/right_2016_12_01_13_43_21_084.jpg, 0.1478767, 0.9855326, 0, 30.18377
IMG/center_2016_12_01_13_43_21_187.jpg, IMG/left_2016_12_01_13_43_21_187.jpg, IMG/right_2016_12_01_13_43_21_187.jpg, 0.1287396, 0.9855326, 0, 30.18549
IMG/center_2016_12_01_13_43_21_288.jpg, IMG/left_2016_12_01_13_43_21_288.jpg, IMG/right_2016_12_01_13_43_21_288.jpg, 0.0904655, 0.9855326, 0, 30.18638
IMG/center_2016_12_01_13_43_21_390.jpg, IMG/left_2016_12_01_13_43_21_390.jpg, IMG/right_2016_12_01_13_43_21_390.jpg, 0.07132844, 0.9855326, 0, 30.18648
IMG/center_2016_12_01_13_43_21_492.jpg, IMG/left_2016_12_01_13_43_21_492.jpg, IMG/right_2016_12_01_13_43_21_492.jpg, 0, 0.9855326, 0, 30.18594
IMG/center_2016_12_01_13_43_21_595.jpg, IMG/left_2016_12_01_13_43_21_595.jpg, IMG/right_2016_12_01_13_43_21_595.jpg, 0, 0.9855326, 0, 30.18614
IMG/center_2016_12_01_13_43_21_696.jpg, IMG/left_2016_12_01_13_43_21_696.jpg, IMG/right_2016_12_01_13_43_21_696.jpg, 0, 0.9855326, 0, 30.18613
IMG/center_2016_12_01_13_43_21_799.jpg, IMG/left_2016_12_01_13_43_21_799.jpg, IMG/right_2016_12_01_13_43_21_799.jpg, 0.0904655, 0.9855326, 0, 30.18412
IMG/center_2016_12_01_13_43_21_900.jpg, IMG/left_2016_12_01_13_43_21_900.jpg, IMG/right_2016_12_01_13_43_21_900.jpg, 0.1765823, 0.9855326, 0, 30.18074
IMG/center_2016_12_01_13_43_22_002.jpg, IMG/left_2016_12_01_13_43_22_002.jpg, IMG/right_2016_12_01_13_43_22_002.jpg, 0, 0.9855326, 0, 30.18566
IMG/center_2016_12_01_13_43_22_102.jpg, IMG/left_2016_12_01_13_43_22_102.jpg, IMG/right_2016_12_01_13_43_22_102.jpg, 0, 0.9855326, 0, 30.18602
IMG/center_2016_12_01_13_43_22_203.jpg, IMG/left_2016_12_01_13_43_22_203.jpg, IMG/right_2016_12_01_13_43_22_203.jpg, 0, 0.9855326, 0, 30.18605
IMG/center_2016_12_01_13_43_22_305.jpg, IMG/left_2016_12_01_13_43_22_305.jpg, IMG/right_2016_12_01_13_43_22_305.jpg, 0, 0.9855326, 0, 30.18606
IMG/center_2016_12_01_13_43_22_406.jpg, IMG/left_2016_12_01_13_43_22_406.jpg, IMG/right_2016_12_01_13_43_22_406.jpg, -0.2876218, 0.9855326, 0, 30.1649
IMG/center_2016_12_01_13_43_22_508.jpg, IMG/left_2016_12_01_13_43_22_508.jpg, IMG/right_2016_12_01_13_43_22_508.jpg, -0.2876218, 0.9855326, 0, 30.1781
IMG/center_2016_12_01_13_43_22_610.jpg, IMG/left_2016_12_01_13_43_22_610.jpg, IMG/right_2016_12_01_13_43_22_610.jpg, -0.2686331, 0.9855326, 0, 30.1829
IMG/center_2016_12_01_13_43_22_713.jpg, IMG/left_2016_12_01_13_43_22_713.jpg, IMG/right_2016_12_01_13_43_22_713.jpg, 0, 0.9855326, 0, 30.18303
IMG/center_2016_12_01_13_43_22_814.jpg, IMG/left_2016_12_01_13_43_22_814.jpg, IMG/right_2016_12_01_13_43_22_814.jpg, 0.1574452, 0.9855326, 0, 30.17344
IMG/center_2016_12_01_13_43_22_916.jpg, IMG/left_2016_12_01_13_43_22_916.jpg, IMG/right_2016_12_01_13_43_22_916.jpg, 0.3679529, 0.9855326, 0, 30.15646
IMG/center_2016_12_01_13_43_23_019.jpg, IMG/left_2016_12_01_13_43_23_019.jpg, IMG/right_2016_12_01_13_43_23_019.jpg, 0.4636382, 0.9855326, 0, 30.15792
IMG/center_2016_12_01_13_43_23_121.jpg, IMG/left_2016_12_01_13_43_23_121.jpg, IMG/right_2016_12_01_13_43_23_121.jpg, 0.406227, 0.9855326, 0, 30.178
IMG/center_2016_12_01_13_43_23_223.jpg, IMG/left_2016_12_01_13_43_23_223.jpg, IMG/right_2016_12_01_13_43_23_223.jpg, 0, 0.9855326, 0, 30.17896
IMG/center_2016_12_01_13_43_23_325.jpg, IMG/left_2016_12_01_13_43_23_325.jpg, IMG/right_2016_12_01_13_43_23_325.jpg, -0.1452064, 0.9855326, 0, 30.17202
IMG/center_2016_12_01_13_43_23_427.jpg, IMG/left_2016_12_01_13_43_23_427.jpg, IMG/right_2016_12_01_13_43_23_427.jpg, -0.3825653, 0.9855326, 0, 30.15179
IMG/center_2016_12_01_13_43_23_529.jpg, IMG/left_2016_12_01_13_43_23_529.jpg, IMG/right_2016_12_01_13_43_23_529.jpg, -0.4205428, 0.9855326, 0, 30.16658
IMG/center_2016_12_01_13_43_23_631.jpg, IMG/left_2016_12_01_13_43_23_631.jpg, IMG/right_2016_12_01_13_43_23_631.jpg, -0.4205428, 0.9855326, 0, 30.17563
IMG/center_2016_12_01_13_43_23_733.jpg, IMG/left_2016_12_01_13_43_23_733.jpg, IMG/right_2016_12_01_13_43_23_733.jpg, -0.2211613, 0.9855326, 0, 30.19157
IMG/center_2016_12_01_13_43_23_836.jpg, IMG/left_2016_12_01_13_43_23_836.jpg, IMG/right_2016_12_01_13_43_23_836.jpg, 0, 0.9855326, 0, 30.1831
IMG/center_2016_12_01_13_43_23_936.jpg, IMG/left_2016_12_01_13_43_23_936.jpg, IMG/right_2016_12_01_13_43_23_936.jpg, 0.1670138, 0.9855326, 0, 30.17517
IMG/center_2016_12_01_13_43_24_039.jpg, IMG/left_2016_12_01_13_43_24_039.jpg, IMG/right_2016_12_01_13_43_24_039.jpg, 0, 0.9855326, 0, 30.18623
IMG/center_2016_12_01_13_43_24_141.jpg, IMG/left_2016_12_01_13_43_24_141.jpg, IMG/right_2016_12_01_13_43_24_141.jpg, 0, 0.9855326, 0, 30.1863
IMG/center_2016_12_01_13_43_24_242.jpg, IMG/left_2016_12_01_13_43_24_242.jpg, IMG/right_2016_12_01_13_43_24_242.jpg, 0, 0.9855326, 0, 30.18637
IMG/center_2016_12_01_13_43_24_343.jpg, IMG/left_2016_12_01_13_43_24_343.jpg, IMG/right_2016_12_01_13_43_24_343.jpg, 0, 0.9855326, 0, 30.18638
IMG/center_2016_12_01_13_43_24_444.jpg, IMG/left_2016_12_01_13_43_24_444.jpg, IMG/right_2016_12_01_13_43_24_444.jpg, 0, 0.9855326, 0, 30.1864
IMG/center_2016_12_01_13_43_24_545.jpg, IMG/left_2016_12_01_13_43_24_545.jpg, IMG/right_2016_12_01_13_43_24_545.jpg, 0.08089697, 0.9855326, 0, 30.18495
IMG/center_2016_12_01_13_43_24_645.jpg, IMG/left_2016_12_01_13_43_24_645.jpg, IMG/right_2016_12_01_13_43_24_645.jpg, 0.07132844, 0.9855326, 0, 30.18588
IMG/center_2016_12_01_13_43_24_748.jpg, IMG/left_2016_12_01_13_43_24_748.jpg, IMG/right_2016_12_01_13_43_24_748.jpg, 0, 0.9855326, 0, 30.18623
IMG/center_2016_12_01_13_43_24_848.jpg, IMG/left_2016_12_01_13_43_24_848.jpg, IMG/right_2016_12_01_13_43_24_848.jpg, 0, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_43_24_950.jpg, IMG/left_2016_12_01_13_43_24_950.jpg, IMG/right_2016_12_01_13_43_24_950.jpg, 0, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_43_25_053.jpg, IMG/left_2016_12_01_13_43_25_053.jpg, IMG/right_2016_12_01_13_43_25_053.jpg, 0, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_43_25_154.jpg, IMG/left_2016_12_01_13_43_25_154.jpg, IMG/right_2016_12_01_13_43_25_154.jpg, 0, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_43_25_255.jpg, IMG/left_2016_12_01_13_43_25_255.jpg, IMG/right_2016_12_01_13_43_25_255.jpg, 0, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_43_25_356.jpg, IMG/left_2016_12_01_13_43_25_356.jpg, IMG/right_2016_12_01_13_43_25_356.jpg, 0, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_43_25_459.jpg, IMG/left_2016_12_01_13_43_25_459.jpg, IMG/right_2016_12_01_13_43_25_459.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_43_25_559.jpg, IMG/left_2016_12_01_13_43_25_559.jpg, IMG/right_2016_12_01_13_43_25_559.jpg, 0, 0.9855326, 0, 30.18637
IMG/center_2016_12_01_13_43_25_660.jpg, IMG/left_2016_12_01_13_43_25_660.jpg, IMG/right_2016_12_01_13_43_25_660.jpg, 0, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_43_25_762.jpg, IMG/left_2016_12_01_13_43_25_762.jpg, IMG/right_2016_12_01_13_43_25_762.jpg, 0, 0.9855326, 0, 30.18636
IMG/center_2016_12_01_13_43_25_864.jpg, IMG/left_2016_12_01_13_43_25_864.jpg, IMG/right_2016_12_01_13_43_25_864.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_43_25_967.jpg, IMG/left_2016_12_01_13_43_25_967.jpg, IMG/right_2016_12_01_13_43_25_967.jpg, 0, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_43_26_068.jpg, IMG/left_2016_12_01_13_43_26_068.jpg, IMG/right_2016_12_01_13_43_26_068.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_43_26_171.jpg, IMG/left_2016_12_01_13_43_26_171.jpg, IMG/right_2016_12_01_13_43_26_171.jpg, 0, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_43_26_271.jpg, IMG/left_2016_12_01_13_43_26_271.jpg, IMG/right_2016_12_01_13_43_26_271.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_43_26_372.jpg, IMG/left_2016_12_01_13_43_26_372.jpg, IMG/right_2016_12_01_13_43_26_372.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_43_26_473.jpg, IMG/left_2016_12_01_13_43_26_473.jpg, IMG/right_2016_12_01_13_43_26_473.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_43_26_575.jpg, IMG/left_2016_12_01_13_43_26_575.jpg, IMG/right_2016_12_01_13_43_26_575.jpg, 0, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_43_26_675.jpg, IMG/left_2016_12_01_13_43_26_675.jpg, IMG/right_2016_12_01_13_43_26_675.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_43_26_776.jpg, IMG/left_2016_12_01_13_43_26_776.jpg, IMG/right_2016_12_01_13_43_26_776.jpg, 0, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_43_26_879.jpg, IMG/left_2016_12_01_13_43_26_879.jpg, IMG/right_2016_12_01_13_43_26_879.jpg, 0, 0.9855326, 0, 30.18636
IMG/center_2016_12_01_13_43_26_982.jpg, IMG/left_2016_12_01_13_43_26_982.jpg, IMG/right_2016_12_01_13_43_26_982.jpg, 0, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_43_27_084.jpg, IMG/left_2016_12_01_13_43_27_084.jpg, IMG/right_2016_12_01_13_43_27_084.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_43_27_185.jpg, IMG/left_2016_12_01_13_43_27_185.jpg, IMG/right_2016_12_01_13_43_27_185.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_43_27_288.jpg, IMG/left_2016_12_01_13_43_27_288.jpg, IMG/right_2016_12_01_13_43_27_288.jpg, 0, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_43_27_391.jpg, IMG/left_2016_12_01_13_43_27_391.jpg, IMG/right_2016_12_01_13_43_27_391.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_43_27_492.jpg, IMG/left_2016_12_01_13_43_27_492.jpg, IMG/right_2016_12_01_13_43_27_492.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_43_27_594.jpg, IMG/left_2016_12_01_13_43_27_594.jpg, IMG/right_2016_12_01_13_43_27_594.jpg, 0, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_43_27_697.jpg, IMG/left_2016_12_01_13_43_27_697.jpg, IMG/right_2016_12_01_13_43_27_697.jpg, 0, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_43_27_798.jpg, IMG/left_2016_12_01_13_43_27_798.jpg, IMG/right_2016_12_01_13_43_27_798.jpg, -0.04076847, 0.9855326, 0, 30.18594
IMG/center_2016_12_01_13_43_27_898.jpg, IMG/left_2016_12_01_13_43_27_898.jpg, IMG/right_2016_12_01_13_43_27_898.jpg, -0.05026283, 0.9855326, 0, 30.12254
IMG/center_2016_12_01_13_43_27_999.jpg, IMG/left_2016_12_01_13_43_27_999.jpg, IMG/right_2016_12_01_13_43_27_999.jpg, -0.05026283, 0.9855326, 0, 30.63181
IMG/center_2016_12_01_13_43_28_100.jpg, IMG/left_2016_12_01_13_43_28_100.jpg, IMG/right_2016_12_01_13_43_28_100.jpg, -0.05026283, 0.9855326, 0, 30.07724
IMG/center_2016_12_01_13_43_28_204.jpg, IMG/left_2016_12_01_13_43_28_204.jpg, IMG/right_2016_12_01_13_43_28_204.jpg, -0.05026283, 0.9855326, 0, 30.22038
IMG/center_2016_12_01_13_43_28_306.jpg, IMG/left_2016_12_01_13_43_28_306.jpg, IMG/right_2016_12_01_13_43_28_306.jpg, -0.05026283, 0.9855326, 0, 30.17653
IMG/center_2016_12_01_13_43_28_407.jpg, IMG/left_2016_12_01_13_43_28_407.jpg, IMG/right_2016_12_01_13_43_28_407.jpg, -0.05975719, 0.9855326, 0, 30.18548
IMG/center_2016_12_01_13_43_28_509.jpg, IMG/left_2016_12_01_13_43_28_509.jpg, IMG/right_2016_12_01_13_43_28_509.jpg, -0.05975719, 0.9855326, 0, 30.18689
IMG/center_2016_12_01_13_43_28_610.jpg, IMG/left_2016_12_01_13_43_28_610.jpg, IMG/right_2016_12_01_13_43_28_610.jpg, -0.06925154, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_43_28_710.jpg, IMG/left_2016_12_01_13_43_28_710.jpg, IMG/right_2016_12_01_13_43_28_710.jpg, -0.05975719, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_43_28_812.jpg, IMG/left_2016_12_01_13_43_28_812.jpg, IMG/right_2016_12_01_13_43_28_812.jpg, -0.06925154, 0.9855326, 0, 30.18642
IMG/center_2016_12_01_13_43_28_912.jpg, IMG/left_2016_12_01_13_43_28_912.jpg, IMG/right_2016_12_01_13_43_28_912.jpg, -0.05975719, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_43_29_013.jpg, IMG/left_2016_12_01_13_43_29_013.jpg, IMG/right_2016_12_01_13_43_29_013.jpg, -0.0122854, 0.9855326, 0, 30.1867
IMG/center_2016_12_01_13_43_29_117.jpg, IMG/left_2016_12_01_13_43_29_117.jpg, IMG/right_2016_12_01_13_43_29_117.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_43_29_218.jpg, IMG/left_2016_12_01_13_43_29_218.jpg, IMG/right_2016_12_01_13_43_29_218.jpg, 0, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_43_29_321.jpg, IMG/left_2016_12_01_13_43_29_321.jpg, IMG/right_2016_12_01_13_43_29_321.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_43_29_423.jpg, IMG/left_2016_12_01_13_43_29_423.jpg, IMG/right_2016_12_01_13_43_29_423.jpg, 0, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_43_29_523.jpg, IMG/left_2016_12_01_13_43_29_523.jpg, IMG/right_2016_12_01_13_43_29_523.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_43_29_624.jpg, IMG/left_2016_12_01_13_43_29_624.jpg, IMG/right_2016_12_01_13_43_29_624.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_43_29_727.jpg, IMG/left_2016_12_01_13_43_29_727.jpg, IMG/right_2016_12_01_13_43_29_727.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_43_29_827.jpg, IMG/left_2016_12_01_13_43_29_827.jpg, IMG/right_2016_12_01_13_43_29_827.jpg, 0.01391724, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_43_29_930.jpg, IMG/left_2016_12_01_13_43_29_930.jpg, IMG/right_2016_12_01_13_43_29_930.jpg, 0.01391724, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_43_30_031.jpg, IMG/left_2016_12_01_13_43_30_031.jpg, IMG/right_2016_12_01_13_43_30_031.jpg, 0.01391724, 0.9855326, 0, 30.1867
IMG/center_2016_12_01_13_43_30_134.jpg, IMG/left_2016_12_01_13_43_30_134.jpg, IMG/right_2016_12_01_13_43_30_134.jpg, 0.01391724, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_43_30_236.jpg, IMG/left_2016_12_01_13_43_30_236.jpg, IMG/right_2016_12_01_13_43_30_236.jpg, 0.004348711, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_43_30_337.jpg, IMG/left_2016_12_01_13_43_30_337.jpg, IMG/right_2016_12_01_13_43_30_337.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_43_30_438.jpg, IMG/left_2016_12_01_13_43_30_438.jpg, IMG/right_2016_12_01_13_43_30_438.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_43_30_540.jpg, IMG/left_2016_12_01_13_43_30_540.jpg, IMG/right_2016_12_01_13_43_30_540.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_43_30_641.jpg, IMG/left_2016_12_01_13_43_30_641.jpg, IMG/right_2016_12_01_13_43_30_641.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_43_30_741.jpg, IMG/left_2016_12_01_13_43_30_741.jpg, IMG/right_2016_12_01_13_43_30_741.jpg, -0.06925154, 0.9855326, 0, 30.18558
IMG/center_2016_12_01_13_43_30_842.jpg, IMG/left_2016_12_01_13_43_30_842.jpg, IMG/right_2016_12_01_13_43_30_842.jpg, -0.06925154, 0.9855326, 0, 30.18609
