,center,left,right,steering,throttle,brake,speed
5132,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_47_293.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_47_293.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_47_293.jpg,-0.03149836000000047,0.9855325999999999,0.0,30.18641
5133,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_47_393.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_47_393.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_47_393.jpg,-0.040322386000000474,0.9855325999999999,0.0,30.18628
5134,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_47_496.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_47_496.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_47_496.jpg,-0.06623625600000047,0.9855325999999999,0.0,30.17548
5135,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_47_598.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_47_598.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_47_598.jpg,-0.09309956600000047,0.9855325999999999,0.0,30.1803
5136,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_47_700.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_47_700.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_47_700.jpg,-0.11996287600000047,0.9855325999999999,0.0,30.183040000000002
5137,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_47_802.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_47_802.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_47_802.jpg,-0.14682618600000047,0.9855325999999999,0.0,30.18402
5138,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_47_903.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_47_903.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_47_903.jpg,-0.16989174600000045,0.9855325999999999,0.0,30.187359999999998
5139,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_48_003.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_48_003.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_48_003.jpg,-0.16799287500000046,0.9855325999999999,0.0,30.187359999999998
5140,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_48_104.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_48_104.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_48_104.jpg,-0.16011828500000047,0.9855325999999999,0.0,30.186040000000002
5141,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_48_204.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_48_204.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_48_204.jpg,-0.15224369500000048,0.9855325999999999,0.0,30.18658
5142,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_48_305.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_48_305.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_48_305.jpg,-0.1443691050000005,0.9855325999999999,0.0,30.18665
5143,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_48_406.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_48_406.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_48_406.jpg,-0.13554507900000048,0.9855325999999999,0.0,30.186840000000004
5144,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_48_508.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_48_508.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_48_508.jpg,-0.10963120900000048,0.9855325999999999,0.0,30.1867
5145,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_48_608.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_48_608.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_48_608.jpg,-0.08276789900000048,0.9855325999999999,0.0,30.18652
5146,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_48_709.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_48_709.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_48_709.jpg,-0.05590458900000048,0.9855325999999999,0.0,30.186629999999997
5147,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_48_811.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_48_811.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_48_811.jpg,-0.029041279000000485,0.9855325999999999,0.0,30.186629999999997
5148,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_48_912.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_48_912.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_48_912.jpg,-0.005975719000000485,0.9855325999999999,0.0,30.18665
5149,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_49_013.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_49_013.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_49_013.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
5150,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_49_114.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_49_114.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_49_114.jpg,0.0,0.9855325999999999,0.0,30.186890000000002
5151,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_49_215.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_49_215.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_49_215.jpg,0.0,0.9855325999999999,0.0,30.18662
5152,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_49_316.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_49_316.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_49_316.jpg,0.0,0.9855325999999999,0.0,30.18678
5153,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_49_416.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_49_416.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_49_416.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
5154,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_49_517.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_49_517.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_49_517.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
5155,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_49_617.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_49_617.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_49_617.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
5156,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_49_718.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_49_718.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_49_718.jpg,-0.0021779760000004843,0.9855325999999999,0.0,30.18658
5157,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_49_818.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_49_818.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_49_818.jpg,-0.004355952000000484,0.9855325999999999,0.0,30.18657
5158,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_49_919.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_49_919.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_49_919.jpg,-0.0065339280000004845,0.9855325999999999,0.0,30.18658
5159,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_50_022.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_50_022.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_50_022.jpg,-0.013459082000000483,0.9855325999999999,0.0,30.185779999999998
5160,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_50_124.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_50_124.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_50_124.jpg,-0.04032239200000048,0.9855325999999999,0.0,30.172659999999997
5161,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_50_226.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_50_226.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_50_226.jpg,-0.06718570200000047,0.9855325999999999,0.0,30.17982
5162,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_50_328.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_50_328.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_50_328.jpg,-0.09404901200000046,0.9855325999999999,0.0,30.1831
5163,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_50_429.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_50_429.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_50_429.jpg,-0.10951909200000047,0.9855325999999999,0.0,30.18892
5164,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_50_531.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_50_531.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_50_531.jpg,-0.10951909200000047,0.9855325999999999,0.0,30.18548
5165,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_50_632.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_50_632.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_50_632.jpg,-0.10951909200000047,0.9855325999999999,0.0,30.186709999999998
5166,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_50_734.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_50_734.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_50_734.jpg,-0.10734111600000047,0.9855325999999999,0.0,30.186609999999998
5167,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_50_836.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_50_836.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_50_836.jpg,-0.10516314000000046,0.9855325999999999,0.0,30.1868
5168,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_50_937.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_50_937.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_50_937.jpg,-0.10298516400000046,0.9855325999999999,0.0,30.186629999999997
5169,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_51_039.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_51_039.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_51_039.jpg,-0.09606001000000046,0.9855325999999999,0.0,30.18664
5170,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_51_141.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_51_141.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_51_141.jpg,-0.06919670000000047,0.9855325999999999,0.0,30.186629999999997
5171,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_51_242.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_51_242.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_51_242.jpg,-0.04233339000000047,0.9855325999999999,0.0,30.18668
5172,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_51_343.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_51_343.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_51_343.jpg,-0.015470080000000474,0.9855325999999999,0.0,30.18665
5173,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_51_444.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_51_444.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_51_444.jpg,0.003305430999999523,0.9855325999999999,0.0,30.186529999999998
5174,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_51_545.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_51_545.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_51_545.jpg,0.005654007999999523,0.9855325999999999,0.0,30.18658
5175,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_51_645.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_51_645.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_51_645.jpg,0.008002584999999524,0.9855325999999999,0.0,30.186609999999998
5176,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_51_746.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_51_746.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_51_746.jpg,0.010351161999999524,0.9855325999999999,0.0,30.186609999999998
5177,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_51_847.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_51_847.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_51_847.jpg,0.010351161999999524,0.9855325999999999,0.0,30.18662
5178,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_51_948.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_51_948.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_51_948.jpg,0.010351161999999524,0.9855325999999999,0.0,30.18664
5179,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_52_050.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_52_050.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_52_050.jpg,0.010351161999999524,0.9855325999999999,0.0,30.186659999999996
5180,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_52_152.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_52_152.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_52_152.jpg,0.010351161999999524,0.9855325999999999,0.0,30.186629999999997
5181,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_52_253.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_52_253.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_52_253.jpg,0.010351161999999524,0.9855325999999999,0.0,30.186629999999997
5182,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_52_354.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_52_354.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_52_354.jpg,0.010351161999999524,0.9855325999999999,0.0,30.18662
5183,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_52_456.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_52_456.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_52_456.jpg,0.007045730999999523,0.9855325999999999,0.0,30.18665
5184,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_52_557.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_52_557.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_52_557.jpg,0.004697153999999523,0.9855325999999999,0.0,30.186659999999996
5185,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_52_658.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_52_658.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_52_658.jpg,0.002348576999999523,0.9855325999999999,0.0,30.186629999999997
5186,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_52_765.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_52_765.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_52_765.jpg,0.0,0.9855325999999999,0.0,30.18664
5187,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_52_867.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_52_867.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_52_867.jpg,0.0,0.9855325999999999,0.0,30.18665
5188,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_52_967.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_52_967.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_52_967.jpg,0.0,0.9855325999999999,0.0,30.186609999999998
5189,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_53_068.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_53_068.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_53_068.jpg,-0.014520640000000477,0.9855325999999999,0.0,30.181009999999997
5190,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_53_169.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_53_169.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_53_169.jpg,-0.03094015000000048,0.9855325999999999,0.0,30.182940000000002
5191,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_53_269.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_53_269.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_53_269.jpg,-0.05210684000000047,0.9855325999999999,0.0,30.18143
5192,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_53_371.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_53_371.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_53_371.jpg,-0.07327353000000048,0.9855325999999999,0.0,30.1838
5193,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_53_473.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_53_473.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_53_473.jpg,-0.09444022000000048,0.9855325999999999,0.0,30.1848
5194,/Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/center_2016_12_01_13_41_53_573.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/left_2016_12_01_13_41_53_573.jpg, /Users/Luke_MacBook/Downloads/CarND-Behavioral-Cloning-P3/data/IMG/right_2016_12_01_13_41_53_573.jpg,-0.09444022000000048,0.9855325999999999,0.0,30.185540000000003
